RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.002044616,60,0,0.580549538,8770.0,26,0,2,0,1.0,0
0.006906979,51,0,0.562962963,5129.0,16,0,1,0,0.0,0
0.017992803,42,0,0.197600436,5500.0,7,0,0,0,1.0,0
0.007884514,86,0,18.0,,8,0,0,0,0.0,0
0.0,67,0,0.158536585,13775.0,5,0,1,0,1.0,0
0.81327469,27,1,0.209953344,4500.0,8,0,0,0,0.0,0
0.032283869,41,0,953.0,0.0,3,0,1,0,6.0,0
0.441158574,33,0,0.147408899,5460.0,8,0,0,0,0.0,0
0.088231475,57,0,2012.0,,13,0,1,0,,0
0.0,24,0,0.24750119,2100.0,6,0,0,0,0.0,0
0.067121117,42,0,0.242107212,10800.0,9,0,1,0,2.0,0
0.0048597,64,0,2.765293383,800.0,11,0,2,0,0.0,0
0.005902151,45,0,0.107315447,6000.0,4,0,0,0,2.0,0
0.348940159,40,0,0.677768526,1200.0,5,0,1,0,2.0,0
0.051126704,77,0,0.12596401,3500.0,5,0,0,0,0.0,0
0.004036709,76,0,0.041654763,17500.0,42,0,0,0,1.0,0
0.645470906,54,0,0.047976012,2000.0,1,0,0,0,0.0,0
0.662225183,57,0,520.0,,9,0,0,0,0.0,0
0.028083912,50,0,0.380976732,3910.0,20,0,0,0,3.0,0
0.024147884,72,0,0.013139103,3500.0,6,0,0,0,0.0,0
0.003925829,74,0,4.0,,5,0,0,0,0.0,0
0.492311818,23,0,0.160335866,2500.0,7,0,0,0,0.0,0
0.152693369,62,1,0.336796707,5100.0,11,0,1,0,2.0,0
0.0,62,0,1.017585931,1250.0,7,0,3,0,0.0,0
0.98640136,51,0,0.591626974,3988.0,6,0,1,0,0.0,0
0.521173526,39,1,0.345356701,13750.0,13,0,2,0,3.0,0
0.0,43,0,2.65138154,1700.0,8,0,1,0,3.0,0
0.321779968,40,0,1410.0,0.0,7,0,1,0,1.0,0
0.81976524,41,0,0.39187178,8734.0,10,0,2,0,5.0,0
0.055681991,40,0,0.261772674,7750.0,10,0,2,0,3.0,0
0.892419154,53,0,0.565477237,5688.0,9,0,1,0,2.0,0
0.047027483,62,0,1558.0,,10,0,1,0,0.0,0
0.004874508,44,0,0.116916125,24786.0,9,0,1,0,0.0,0
0.0,67,0,0.229810798,6500.0,5,0,1,0,1.0,0
0.303078215,59,0,0.936012797,5000.0,12,0,2,0,0.0,0
0.0,49,0,0.139167309,5187.0,3,0,1,0,0.0,0
0.034281022,40,0,0.330933525,8333.0,7,0,2,0,1.0,0
0.002582213,69,0,1670.0,,11,0,1,0,0.0,0
0.32688382,54,0,0.197067318,4500.0,12,0,0,0,1.0,0
0.9999999,68,0,3740.0,,3,0,2,0,0.0,0
0.952095808,23,0,15.5,1.0,1,1,0,0,0.0,0
0.018672273,42,0,342.0,,7,0,0,0,0.0,0
0.364317841,27,0,0.102317694,1768.0,4,0,0,0,0.0,0
0.9999999,35,0,0.086357373,2176.0,1,0,0,0,0.0,0
0.0,41,0,1284.0,,5,0,1,0,0.0,0
0.135803494,71,0,0.07753797,1250.0,4,0,0,0,0.0,0
0.270157258,37,0,2752.0,,5,0,1,0,0.0,0
0.064583144,47,0,0.409843351,9000.0,12,0,2,0,1.0,0
0.071761898,58,0,0.576276322,6600.0,8,0,2,0,0.0,0
0.00092147,66,0,115.0,,3,0,0,0,,0
0.830339321,30,0,0.202389661,4100.0,2,0,1,0,2.0,1
0.396268325,45,0,0.348198699,6300.0,4,0,1,0,4.0,0
0.254768507,42,0,0.26306914,4150.0,5,0,2,0,0.0,0
0.289739417,60,0,0.543478261,7083.0,9,0,3,0,1.0,0
0.02513895,72,0,0.007996002,4001.0,4,0,0,0,0.0,0
1.660678643,33,2,2303.0,,8,4,0,2,0.0,1
0.088010384,44,0,3233.0,,6,0,1,0,0.0,0
0.0,39,0,0.454877413,7667.0,6,0,2,0,2.0,0
0.0,35,0,330.0,,4,0,0,0,0.0,0
0.232774839,62,0,0.268546291,5000.0,9,0,1,0,0.0,0
0.16669981,57,0,0.407932925,3100.0,6,0,1,0,0.0,0
0.618694245,57,0,1.229841897,5059.0,18,0,2,0,0.0,0
0.151722365,48,0,0.085140175,85000.0,16,0,3,0,3.0,0
0.076302508,45,0,0.639257719,6250.0,7,0,2,0,1.0,0
0.9999999,30,1,0.143010177,5600.0,2,0,0,0,2.0,0
0.037165118,40,0,0.25015753,3173.0,8,0,1,0,2.0,0
0.9999999,29,1,233.0,,1,0,0,0,0.0,0
0.000393396,67,0,0.0,,7,0,0,0,0.0,0
0.754081973,36,0,0.732024073,3156.0,7,0,1,1,2.0,1
0.429246744,60,3,1.50041632,1200.0,16,0,0,0,0.0,1
0.013174641,41,0,0.121859768,8000.0,8,0,0,0,2.0,0
0.817948878,75,0,392.0,,2,0,0,0,0.0,0
0.969660403,51,1,0.238704518,2500.0,6,0,0,0,1.0,0
0.29197746,63,1,4387.0,,15,1,2,0,0.0,0
0.02756749,33,1,0.838053982,3000.0,4,0,1,0,1.0,0
0.0,31,0,0.009498813,8000.0,6,0,0,0,0.0,0
0.888822236,59,0,0.324446814,3750.0,9,0,0,0,3.0,0
0.73780691,48,0,0.219798658,4767.0,5,0,0,0,1.0,0
0.900129622,59,0,0.534554538,1200.0,7,0,0,0,0.0,0
0.677472106,82,0,2898.0,,11,0,0,0,,0
0.053028696,65,0,0.462244405,6210.0,10,0,2,0,0.0,0
0.201999907,30,0,0.443476032,3900.0,8,0,2,0,0.0,0
0.275724143,53,0,1807.0,,9,0,3,0,,0
0.458498449,53,0,0.374609702,13130.0,17,0,2,0,0.0,0
0.0,47,1,1.334263393,3583.0,9,0,3,0,0.0,0
0.525881348,41,1,4646.0,,9,0,1,0,0.0,0
0.968677108,29,1,0.240788346,2333.0,6,1,0,0,0.0,0
0.192354349,53,0,0.008749563,20000.0,4,0,0,0,0.0,0
0.038826694,62,1,0.360127974,5000.0,3,0,1,0,0.0,0
0.646823566,54,2,0.947342275,2012.0,10,0,1,0,5.0,0
0.207876108,48,0,0.106485464,5812.0,5,0,0,0,1.0,0
0.234923561,58,0,1.010760953,1300.0,15,0,2,0,2.0,0
0.028127218,42,1,0.468236053,3100.0,9,0,1,0,0.0,0
0.783538479,61,0,0.167791439,10816.0,11,0,0,0,0.0,0
0.035489848,69,0,0.308438695,3400.0,9,0,1,0,0.0,0
0.039475185,24,0,0.139144342,2500.0,6,0,1,0,0.0,0
0.067759397,48,0,0.41447944,4571.0,12,0,2,0,2.0,0
0.0,48,0,0.36934784,15900.0,8,0,3,0,1.0,0
0.926991821,38,0,0.437269373,1625.0,6,0,0,0,0.0,0
0.279711524,64,0,706.0,,9,0,0,0,0.0,0
0.625697207,39,1,0.742756505,8800.0,11,0,6,0,1.0,0
0.964038058,29,1,0.263516583,2200.0,6,0,0,0,0.0,0
0.687593097,51,1,0.566857752,7500.0,11,0,1,0,3.0,0
0.0,82,0,0.0,,3,0,0,0,0.0,0
0.176005656,63,0,1460.0,,4,0,1,0,0.0,0
0.056519406,39,0,3253.0,0.0,14,0,1,0,0.0,0
0.9999999,41,0,0.025151226,3140.0,2,0,0,0,3.0,1
0.368997988,35,0,0.217165899,1735.0,7,0,0,0,0.0,0
0.549450549,59,0,0.006397441,2500.0,2,0,0,0,0.0,0
0.516349316,49,0,0.28525887,16938.0,15,0,2,0,0.0,0
0.027324225,26,0,0.003766478,530.0,1,0,0,0,0.0,0
0.245557121,36,1,0.241894307,7833.0,13,0,0,0,3.0,0
0.003556492,56,0,0.287786533,5583.0,9,0,1,0,3.0,0
0.0,42,0,6836.0,0.0,5,0,3,0,3.0,0
0.886758963,44,0,5356.0,,13,0,4,0,,0
0.322103079,47,0,0.108641683,8458.0,13,0,0,0,0.0,0
0.9999999,48,0,1245.0,,1,0,1,0,0.0,0
0.000143789,44,0,0.061878642,5833.0,18,0,0,0,0.0,0
0.007645218,69,0,0.169547208,7000.0,12,0,1,1,0.0,0
0.621818547,63,0,0.431025597,5820.0,9,0,2,0,1.0,0
0.031142222,45,0,628.0,,8,0,0,0,2.0,0
0.65487267,50,1,0.991345397,5083.0,13,0,1,0,0.0,0
0.05608208,61,0,0.214990138,6083.0,3,0,1,0,0.0,0
0.022194581,52,0,1.322384428,1643.0,10,0,1,0,0.0,0
0.199933356,88,0,0.002571061,7000.0,4,0,0,0,0.0,0
0.919774967,61,0,2305.0,,23,0,0,0,0.0,0
0.02389662,53,0,0.395405447,6572.0,13,0,1,0,3.0,0
0.070703253,77,0,0.265778738,8333.0,6,0,1,0,0.0,0
0.9999999,45,0,0.201496834,1736.0,2,0,0,0,0.0,0
0.367838708,64,0,0.483375497,5533.0,8,0,1,0,0.0,0
0.200904547,65,0,0.13276039,7795.0,10,1,1,0,1.0,0
0.013719071,35,0,0.360271116,1917.0,10,0,1,0,0.0,0
0.048159797,29,0,0.369156368,1860.0,8,0,0,0,2.0,0
0.084713223,40,1,2029.0,,5,0,1,0,0.0,0
0.051376423,43,0,0.050793228,7500.0,4,0,0,0,4.0,0
0.846034215,29,0,0.116402116,1889.0,2,0,0,0,0.0,0
0.71069422,37,0,0.155645369,23257.0,4,0,1,0,0.0,0
0.014710953,50,0,1.025423729,6253.0,8,0,3,0,0.0,0
0.622300584,47,0,0.641114518,7500.0,9,0,2,0,3.0,0
0.001070027,34,2,0.432119554,4750.0,12,0,1,0,1.0,0
0.029291857,65,0,0.145895828,11000.0,11,0,1,0,0.0,0
0.116338521,46,0,0.078302602,7917.0,8,0,0,0,0.0,0
0.381269833,72,1,0.166286119,12700.0,13,0,1,1,1.0,0
0.446573794,41,0,0.56921795,8400.0,17,0,4,0,1.0,0
0.13581297,66,0,0.631620299,28000.0,16,0,9,0,0.0,0
0.108454569,50,0,0.28416877,2772.0,8,0,1,0,3.0,0
0.116663889,52,0,0.130241974,10372.0,6,0,1,0,2.0,0
0.312074564,55,1,0.520847915,10000.0,13,0,1,1,2.0,0
0.086617692,40,0,0.033202428,2800.0,4,0,0,0,0.0,0
0.62163937,54,0,3262.0,,14,0,1,0,0.0,0
0.015480908,46,0,0.219968576,7000.0,10,0,1,0,0.0,0
0.109578084,35,0,1.301261093,2140.0,3,0,2,0,0.0,0
0.322908691,55,3,0.397091129,13200.0,19,0,1,0,3.0,0
0.014333225,64,0,0.024993752,4000.0,10,0,0,0,1.0,0
0.702487184,61,0,1.302175665,1240.0,12,0,1,0,0.0,0
0.374409228,51,0,0.369726039,12300.0,10,0,2,0,1.0,0
0.11528371,77,0,1125.0,,8,0,2,0,0.0,0
1.584097859,37,4,0.186833283,3280.0,7,1,0,0,0.0,1
0.093447921,35,0,0.595563658,3290.0,10,0,0,0,0.0,0
0.0,54,0,0.0,,4,0,0,0,0.0,0
0.9999999,32,0,28.0,,0,0,0,0,0.0,0
0.242886167,51,0,3462.0,,18,0,2,0,0.0,0
0.424414231,61,0,0.298805424,18583.0,9,0,4,0,0.0,0
0.076191091,59,0,0.257499227,9700.0,15,0,2,0,1.0,0
0.067363121,36,0,0.306312602,8585.0,10,0,2,0,3.0,0
0.154130398,62,2,1983.0,,8,0,1,0,0.0,0
0.0,31,0,0.050374928,5200.0,2,0,0,0,0.0,0
0.722348146,43,0,0.944126465,3668.0,10,1,1,0,0.0,0
0.617712273,49,0,0.321415803,8390.0,10,0,1,0,4.0,0
0.179640719,36,2,1114.0,,6,1,0,0,0.0,1
0.029906195,77,0,0.00719856,5000.0,9,0,0,0,0.0,0
0.496777857,40,0,0.080513559,8333.0,7,0,0,0,0.0,0
0.805255981,47,0,0.528643689,8500.0,8,0,2,0,2.0,0
0.620685491,67,0,0.35882244,5400.0,14,0,1,0,0.0,0
0.581686586,62,0,0.388739319,8542.0,10,0,1,0,0.0,0
0.0,50,0,921.0,,4,0,1,0,0.0,0
0.040235127,40,0,0.604511639,4166.0,9,0,2,0,0.0,0
0.032318396,48,0,1673.0,,8,0,1,0,0.0,0
0.134201697,48,0,0.01219756,5000.0,2,0,0,0,1.0,0
0.026709333,65,0,0.241575842,10000.0,7,0,1,0,0.0,0
0.024023414,92,0,0.004878049,3484.0,6,0,0,0,0.0,0
0.969052842,56,0,9316.0,,17,0,2,0,0.0,0
0.551964659,31,0,279.0,,6,0,0,0,,0
0.9999999,38,0,1750.0,,1,0,1,0,0.0,0
0.241805016,30,0,0.864451632,3400.0,13,0,1,0,1.0,0
0.9999999,60,2,87.0,,0,2,0,0,0.0,0
0.004327232,67,0,2.0,,3,0,0,0,,0
0.011616527,49,0,0.42378104,11033.0,21,0,5,0,0.0,0
0.9999999,24,98,0.0,750.0,0,98,0,98,0.0,0
0.057418626,75,1,0.341776371,6000.0,9,0,1,0,1.0,0
0.158389441,41,0,0.454091193,1600.0,8,0,0,0,2.0,0
0.518192947,46,0,0.752670397,7863.0,23,0,2,0,2.0,0
0.010038283,42,0,0.323417988,7126.0,12,0,2,0,0.0,0
0.0,24,1,0.012180268,820.0,1,0,0,0,0.0,0
0.086371152,37,0,0.505552128,3241.0,5,0,1,0,1.0,0
0.459029468,59,1,0.418196995,9583.0,19,0,2,0,0.0,0
0.038229515,54,0,0.144259888,10896.0,17,0,0,0,3.0,0
0.182434408,40,1,0.836034519,4750.0,21,0,1,0,1.0,1
0.146162873,55,0,0.086813548,3040.0,6,0,0,0,1.0,0
0.257798065,61,0,0.017825759,3982.0,3,0,0,0,0.0,0
0.023642636,72,0,0.445931395,6500.0,11,0,2,0,0.0,0
0.509326934,36,0,0.573482695,5980.0,5,0,1,0,1.0,0
0.732428502,31,0,0.133118493,4033.0,6,0,0,0,0.0,0
0.038034356,66,0,0.156875403,4646.0,9,0,1,0,0.0,0
0.55584026,51,0,0.335214032,8152.0,8,0,1,0,3.0,0
0.146929433,63,0,271.0,,6,0,0,0,0.0,0
0.008569914,44,0,0.495769882,6500.0,8,0,4,0,3.0,0
0.33675243,38,0,0.294201657,3500.0,8,0,0,0,2.0,0
0.146601008,58,0,0.266568382,29166.0,8,0,2,0,1.0,0
1.067350697,31,0,0.247996228,2120.0,4,0,1,1,1.0,0
0.024523757,34,0,0.003844675,2600.0,2,0,0,0,0.0,0
0.9999999,41,0,0.059253247,6159.0,1,0,0,0,2.0,0
0.107830632,36,1,0.249437641,4000.0,5,0,2,0,2.0,0
0.0,61,0,0.475161987,4166.0,11,0,2,0,2.0,0
0.09706133,33,0,0.198360328,5000.0,5,0,1,0,0.0,0
0.9999999,61,1,353.0,0.0,6,0,0,0,0.0,0
0.061620078,42,0,0.325142857,3499.0,3,0,1,0,2.0,0
0.790867346,71,0,0.561262607,5353.0,6,0,2,0,1.0,0
0.287930723,42,0,1.704918033,2500.0,9,0,1,0,0.0,0
0.9999999,60,0,0.022584228,2700.0,0,2,0,0,0.0,0
0.188103537,29,0,0.263947211,3333.0,5,0,0,0,0.0,0
0.002285671,80,0,0.001043841,2873.0,4,0,0,0,0.0,0
0.154170231,44,0,0.448137966,4000.0,9,0,1,0,3.0,0
0.037036351,53,0,59.0,,4,0,0,0,0.0,0
0.379024839,86,2,0.356131509,8333.0,9,0,1,0,0.0,0
0.703167753,65,0,0.589004229,2600.0,10,0,0,0,0.0,0
0.010361752,37,0,1470.0,,3,0,2,0,0.0,0
0.415876199,76,1,0.268536554,7700.0,13,0,1,0,0.0,0
0.056169824,80,0,58.0,,2,0,0,0,0.0,0
0.515618782,38,1,0.206074766,6419.0,11,0,0,1,2.0,0
0.423576424,36,0,0.006662965,1800.0,1,0,0,0,1.0,0
0.9999999,36,1,0.255794928,3666.0,3,2,0,0,2.0,1
0.0,43,1,0.402134472,4684.0,10,0,1,0,0.0,0
0.03307276,44,0,0.239960007,6000.0,8,0,1,0,0.0,0
0.323163697,31,0,2508.0,,7,0,2,0,0.0,0
0.061287764,60,0,0.385237465,6800.0,16,0,1,0,0.0,0
0.174608464,30,0,0.002571135,5833.0,1,0,0,0,0.0,0
0.001754355,45,0,0.289549377,7300.0,13,0,1,0,3.0,0
0.107941087,42,0,0.289439274,13000.0,16,0,2,0,1.0,0
0.865379072,42,0,0.453649479,7000.0,10,0,1,0,1.0,1
0.125581167,45,0,2006.0,,12,0,2,0,0.0,0
0.447535692,80,0,0.166943246,6025.0,6,0,1,0,0.0,0
0.04960812,57,0,1.245573958,1750.0,21,0,1,0,2.0,0
0.183491786,63,0,0.977995837,3362.0,18,0,1,0,0.0,0
0.575424575,30,0,0.00339932,5000.0,1,0,0,0,1.0,0
0.085254096,70,4,0.514801999,2600.0,5,0,1,0,1.0,0
0.0,41,0,0.0,1800.0,5,0,0,0,0.0,0
0.288471153,58,0,0.042978511,2000.0,3,0,0,0,0.0,0
0.00760583,50,0,0.045677256,6326.0,5,0,1,0,0.0,0
0.400783587,56,0,0.853554445,8200.0,25,0,2,0,0.0,0
0.104243104,64,0,0.622738002,5083.0,6,0,2,0,1.0,0
0.227585621,38,0,0.153039832,6200.0,7,0,0,0,0.0,0
0.281750225,26,0,0.09510943,3700.0,6,0,0,0,3.0,0
0.9999999,67,0,0.0,3200.0,0,2,0,0,0.0,0
1.015358081,26,0,0.719381959,4400.0,15,0,1,0,1.0,0
0.164640786,49,0,0.381500788,8248.0,9,0,1,0,0.0,0
0.376393899,62,0,0.667688182,5220.0,17,0,2,0,0.0,0
0.015146925,52,3,0.000383436,2607.0,4,0,0,0,0.0,0
0.952629292,65,1,1.086778737,2200.0,4,0,1,1,1.0,1
0.896790495,53,0,0.737937449,8600.0,15,0,2,0,1.0,0
0.107613923,77,0,0.536239933,3600.0,9,0,1,0,0.0,0
0.037999441,62,0,0.170023075,9533.0,5,0,1,0,0.0,0
0.897611553,39,0,0.256523212,2950.0,9,0,0,0,0.0,0
0.02092861,72,0,0.438924886,4166.0,5,0,1,0,0.0,0
0.07224742,51,0,3738.0,,8,0,2,0,2.0,0
0.9999999,22,0,0.083260298,1140.0,1,0,0,0,0.0,0
0.716075157,64,0,0.726890019,5700.0,5,1,3,0,1.0,0
1.371780085,31,1,0.335664336,1000.0,5,0,0,0,0.0,0
0.759766591,29,0,0.244747759,7472.0,12,0,1,0,2.0,0
0.012213008,38,0,0.009164757,4800.0,8,0,0,0,0.0,0
0.029570959,80,0,0.048762191,1332.0,13,0,0,0,0.0,0
0.275710138,73,0,2963.0,,18,0,2,0,0.0,0
0.218728449,43,0,0.412036502,8656.0,6,0,1,0,2.0,0
0.135786991,43,0,0.462354373,5750.0,13,0,1,0,0.0,0
0.005584484,42,0,407.0,,4,0,0,0,0.0,0
0.406684597,64,0,0.269783604,6330.0,16,0,1,0,0.0,0
0.045960284,34,0,0.205196536,1500.0,7,0,0,0,0.0,0
0.144422649,45,0,0.441993824,6800.0,10,1,2,1,3.0,1
0.961936502,42,2,1.054525627,2750.0,8,1,2,1,2.0,0
0.407450243,76,0,437.0,0.0,5,0,0,0,0.0,0
0.407130067,50,1,0.454956618,10833.0,15,0,2,0,3.0,1
0.0,45,0,0.334773218,4166.0,4,0,1,0,0.0,0
1.18762475,25,0,0.131596091,1534.0,2,0,0,0,1.0,1
0.122368052,50,2,0.555088982,5000.0,17,0,3,0,0.0,0
0.022409929,36,0,0.000956328,3136.0,3,0,0,0,0.0,0
0.0,45,0,0.31358756,2700.0,6,0,2,0,1.0,0
0.024008016,68,0,0.298103608,4323.0,24,0,1,0,1.0,0
0.9999999,43,3,0.146170766,5000.0,4,0,0,0,1.0,1
0.023786667,94,0,0.006497726,3077.0,7,0,0,0,0.0,0
0.008484615,84,0,0.00119984,7500.0,2,0,0,0,0.0,0
0.058094727,90,0,35.0,,5,0,0,0,0.0,0
0.018730806,64,0,0.07622812,7083.0,13,0,0,0,0.0,0
0.86037013,34,0,0.329456178,9800.0,11,0,1,0,1.0,0
0.0,52,0,0.170641468,20000.0,9,0,2,0,3.0,0
0.0,49,0,0.495615573,2850.0,6,0,1,0,2.0,0
0.300888517,53,0,0.402913221,8100.0,9,0,1,0,1.0,0
0.274085185,62,0,1792.0,,4,0,1,0,,0
0.017696113,75,0,0.090818197,6000.0,7,0,1,0,0.0,0
0.924198251,27,0,896.0,,6,0,0,0,,0
0.012287803,59,0,23.0,,8,0,0,0,0.0,0
0.783458305,24,0,0.106183635,1600.0,6,0,0,0,0.0,0
0.451936578,31,0,1.02736266,4750.0,6,1,2,0,0.0,0
0.375983094,40,0,0.509248459,6000.0,14,0,1,0,2.0,0
0.9999999,43,0,0.195567145,2300.0,3,0,0,0,0.0,0
0.258208873,59,0,0.464614575,3800.0,12,0,2,0,2.0,0
0.994276257,53,3,0.342590535,4500.0,5,0,1,0,4.0,0
0.167076167,63,0,0.247477174,2080.0,6,0,0,0,0.0,0
0.9999999,76,0,0.062484379,4000.0,2,0,0,0,0.0,0
0.0,71,0,0.225144214,5893.0,11,0,1,0,1.0,0
0.378789132,65,0,0.422912104,10500.0,29,0,1,0,0.0,0
0.093869133,87,0,685.0,,5,0,1,0,0.0,0
0.009860455,70,0,6849.0,,14,0,9,0,0.0,0
0.341723373,42,0,0.350621103,20688.0,8,0,3,0,0.0,0
0.046657532,74,0,0.393133998,9029.0,6,0,1,0,0.0,0
0.010559846,70,1,0.282226266,6593.0,29,0,1,0,0.0,0
0.009377361,59,1,1458.0,,9,0,2,0,0.0,0
0.030498614,69,0,0.118587608,1500.0,6,1,0,0,2.0,0
1.856057577,37,0,0.478085173,6433.0,8,0,1,0,1.0,0
0.002745038,66,0,4855.0,,7,0,2,0,0.0,0
0.843510098,76,0,1.718056389,1666.0,9,0,1,0,0.0,1
0.99860028,31,1,0.624442921,5833.0,10,0,2,1,0.0,0
0.233354784,42,2,0.169483052,10000.0,13,0,2,0,0.0,0
0.03435095,52,0,0.278659612,10772.0,8,0,1,0,1.0,0
0.063808913,59,0,0.075191355,2220.0,9,0,0,0,0.0,0
0.112053652,61,0,0.146024215,12223.0,7,0,1,0,4.0,0
0.291983315,41,0,0.455632624,4180.0,9,0,3,0,3.0,0
0.011605092,60,0,0.325530035,13583.0,11,0,1,0,0.0,0
0.001349153,49,0,0.612573885,1860.0,7,0,1,0,2.0,0
0.9999999,40,1,0.472732751,3318.0,4,0,1,0,1.0,0
0.99593964,73,1,0.516171792,3771.0,7,0,2,0,0.0,0
0.01298566,71,0,2365.0,,9,0,1,0,0.0,0
0.738510267,37,0,0.439181147,4200.0,10,0,1,0,0.0,0
0.075240022,70,0,0.800816697,2203.0,12,0,1,0,0.0,0
0.804856369,35,0,0.356410897,4000.0,7,0,0,0,3.0,0
0.377322306,43,0,0.86677987,6477.0,12,0,2,0,2.0,0
0.9999999,67,0,2510.0,,4,0,1,0,0.0,0
0.671940464,50,0,0.316112259,15000.0,15,0,1,0,2.0,0
0.779878091,51,0,0.166283372,10000.0,9,0,0,0,1.0,0
0.36003033,51,0,0.126041088,1800.0,2,0,0,0,1.0,0
0.427391362,42,0,0.507518314,7780.0,9,0,2,0,0.0,0
0.006063581,58,0,1512.0,,21,0,1,0,0.0,0
0.0,36,0,0.080767693,2500.0,2,0,0,0,2.0,0
0.0,82,0,0.0,,15,0,0,0,0.0,0
0.0,30,0,1.153692615,500.0,9,0,0,0,0.0,0
0.474868886,52,0,2504.0,,7,0,1,0,0.0,0
0.206576229,66,1,0.386625094,9300.0,17,0,2,0,1.0,0
0.532220677,50,0,34.0,,1,0,0,0,0.0,0
0.0,54,1,0.226462874,11056.0,9,0,2,0,3.0,0
0.602492116,50,0,0.375253234,6416.0,9,0,2,0,2.0,0
0.0,55,0,4391.0,,9,0,1,0,0.0,0
0.941922581,52,0,0.91622027,4666.0,9,0,2,0,0.0,0
0.065493451,76,0,0.395600733,6000.0,3,0,1,0,0.0,0
0.990648178,36,0,0.650401482,1618.0,4,0,0,0,2.0,0
0.21466808,53,0,0.1979901,6666.0,12,0,0,0,1.0,0
0.433081515,65,0,0.719477024,5200.0,9,0,3,0,0.0,0
0.303189566,61,0,0.662947399,6900.0,13,0,3,0,0.0,0
0.037424064,50,0,0.420138062,4200.0,5,0,1,0,3.0,0
0.9999999,55,0,0.128926454,7926.0,3,0,1,0,0.0,0
0.004007384,51,0,0.181175843,7500.0,15,0,1,0,0.0,0
0.974155834,40,2,0.600924054,3462.0,2,0,1,0,0.0,0
0.029664445,93,0,107.0,,7,0,0,0,,0
0.019021482,85,0,0.007036747,2557.0,3,0,0,0,0.0,0
0.0516591,37,1,0.456908618,5000.0,10,0,1,0,2.0,0
0.01717404,37,0,0.437609075,4583.0,9,0,2,0,2.0,0
0.0,36,1,0.0,2500.0,3,0,0,0,2.0,0
0.019692206,61,0,0.0822,9999.0,6,0,1,0,2.0,0
0.046232424,73,1,0.238166667,5999.0,9,0,2,0,0.0,0
1.008680362,75,2,0.501831502,10100.0,12,0,2,0,1.0,0
0.012748662,31,0,0.298015222,6700.0,13,0,2,0,0.0,0
0.863464992,51,0,1600.0,,7,0,0,0,1.0,1
0.064822908,43,0,0.584262504,9416.0,17,0,5,0,1.0,0
0.0,57,0,0.23423536,16000.0,5,0,3,0,2.0,0
0.007548344,69,0,38.0,,7,0,0,0,0.0,0
0.934802371,45,1,0.25871438,7544.0,8,0,0,1,0.0,0
0.406382919,42,0,0.299713806,10132.0,9,0,2,0,1.0,0
0.008868545,80,0,0.448850383,3000.0,11,0,2,0,0.0,0
0.036541813,56,0,0.591691617,2671.0,10,0,1,0,1.0,0
0.042290263,88,0,0.017614854,4200.0,11,0,0,0,1.0,0
0.269640108,35,0,0.420441921,8100.0,12,0,2,0,0.0,0
0.0,54,0,0.283534982,1900.0,4,0,0,0,0.0,0
0.00299975,54,0,0.312922356,7250.0,7,0,2,0,0.0,0
0.64148026,47,1,0.332423829,2198.0,7,0,0,0,2.0,0
0.080416977,40,0,0.381649411,2800.0,8,0,2,0,2.0,0
0.9999999,41,1,0.52892562,4718.0,2,0,2,2,2.0,0
0.191361728,29,0,0.454012263,3750.0,8,0,1,0,0.0,0
0.028423019,55,0,0.22447412,16923.0,16,0,2,0,1.0,0
0.542322022,65,0,0.711798612,8500.0,17,0,2,0,0.0,0
0.717853471,67,0,3174.0,,15,0,3,0,0.0,0
0.015876823,64,0,0.224911238,13800.0,3,0,1,0,0.0,0
0.226005102,55,0,0.64194499,2035.0,8,0,0,0,0.0,0
0.894821036,56,0,0.820379656,5583.0,6,0,2,0,0.0,0
0.007070982,89,0,11.0,,11,0,0,0,0.0,0
0.658692866,42,0,0.346009975,6415.0,5,0,1,0,4.0,0
0.049922644,72,0,0.00779844,5000.0,8,0,0,0,0.0,0
0.339707219,43,0,0.475262753,3900.0,8,0,1,0,2.0,0
0.015134453,49,0,1.329261521,1800.0,8,0,1,0,4.0,0
0.9999999,68,0,0.0,,1,0,0,0,0.0,0
0.894614555,37,0,0.1535418,7834.0,6,0,0,2,3.0,0
0.652574942,63,1,638.0,,4,1,0,0,,0
0.247857328,25,1,0.115561118,4793.0,7,0,0,0,1.0,0
0.0099518,64,0,0.256249107,7000.0,4,0,1,0,0.0,0
0.985218923,37,3,3778.0,,9,0,2,1,0.0,1
0.991059875,40,0,0.072202166,3600.0,3,0,0,0,1.0,0
0.321290465,30,1,0.512315271,3450.0,7,0,1,0,1.0,0
0.048209605,50,0,0.340027178,6622.0,11,0,1,0,1.0,0
0.0,84,0,0.0,1600.0,5,0,0,0,0.0,0
0.602919854,44,0,0.591526779,1250.0,2,0,0,0,3.0,0
0.01848311,50,0,0.269526828,8833.0,8,0,2,0,0.0,0
0.951603226,58,2,0.385717051,5166.0,4,2,1,2,0.0,0
0.490153846,53,0,2209.0,,9,0,1,0,3.0,0
0.035171631,45,0,906.0,1.0,14,0,1,0,2.0,0
